id,original_title,title,runtime
166886,"Mammu, es tevi mīlu","Mother, I Love You",82.0
144331,Sapņu komanda 1935,Dream Team 1935,120.0
198782,Zywot Mateusza,Matthew's Days,0.0
1871,Fantômas,Fantomas,99.0
1870,Fantômas se déchaîne,Fantomas Unleashed,105.0
1875,Fantômas contre Scotland Yard,Fantomas vs. Scotland Yard,104.0
50401,Pursuit to Algiers,Pursuit to Algiers,65.0
60769,Radiopiratene,Radiopiratene,0.0
92,Megacities,Megacities,94.0
20875,Операция «Ы» и другие приключения Шурика,Operation Y and Other Shurik's Adventures,95.0
100246,Gertie the Dinosaur,Gertie the Dinosaur,12.0
86823,ある脅迫,Intimidation,65.0
48419,ゴッド・スピード・ユー! BLACK EMPEROR,God Speed You! Black Emperor,90.0
150124,"Blood, Sweat + Vinyl: DIY in the 21st Century","Blood, Sweat + Vinyl: DIY in the 21st Century",92.0
162592,The Lumière Brothers' First Films,The Lumière Brothers' First Films,61.0
56440,Amador,Amador,112.0
265929,Art and Craft,Art and Craft,90.0
3485,The Castle of Fu Manchu,The Castle of Fu Manchu,98.0
49183,The Vengeance of Fu Manchu,The Vengeance of Fu Manchu,91.0
72715,Lightning Bolt: The Power Of Salad,Lightning Bolt: The Power Of Salad,71.0
85711,Fuck Up,Fuck Up,100.0
195834,Rīgas sargi,Defenders of Riga,118.0
136742,Golfstrim pod Aysbergom,Gulf Stream Under the Iceberg,122.0
98560,The Diary of Preston Plummer,The Diary of Preston Plummer,0.0
84442,Кислород,Oxygen,75.0
72478,Sala samobójców,@Suicide Room,110.0
121749,Vai viegli būt jaunam?,Is It Easy to Be Young?,83.0
277688,Suburban Gothic,Suburban Gothic,90.0
43754,The Killing Jar,The Killing Jar,92.0
95010,The Kiss of Her Flesh,The Kiss of Her Flesh,0.0
116437,Kolka Cool,Kolka Cool,97.0
227719,Project Almanac,Project Almanac,106.0
321594,Louis C.K.: Live at The Comedy Store,Louis C.K.: Live at The Comedy Store,65.0
144183,Heavy Weather,Heavy Weather,95.0
47868,The First Men in the Moon,The First Men in the Moon,90.0
167073,Brooklyn,Brooklyn,111.0
295490,Digging for Fire,Digging for Fire,83.0
309298,Don Verdean,Don Verdean,96.0
249688,The End of the Tour,The End of the Tour,106.0
309299,Experimenter,Experimenter,97.0
291869,I Am Michael,I Am Michael,98.0
309581,Lila & Eve,Lila & Eve,94.0
310119,Last Days in the Desert,Last Days in the Desert,98.0
310121,I'll See You in My Dreams,I'll See You in My Dreams,92.0
310001,Seoul Searching,Seoul Searching,105.0
309242,Mississippi Grind,Mississippi Grind,108.0
309245,Mistress America,Mistress America,84.0
309503,Zipper,Zipper,103.0
232572,A Walk in the Woods,A Walk in the Woods,104.0
245706,True Story,True Story,100.0
253406,Ten Thousand Saints,Ten Thousand Saints,113.0
288036,Sleeping with Other People,Sleeping with Other People,100.0
315882,Beaver Trilogy Part IV,Beaver Trilogy Part IV,0.0
319070,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,93.0
319075,Cobain: Montage of Heck,Cobain: Montage of Heck,132.0
319091,The Hunting Ground,The Hunting Ground,103.0
319071,Fresh Dressed,Fresh Dressed,90.0
318224,Going Clear: Scientology and the Prison of Belief,Going Clear: Scientology and the Prison of Belief,119.0
224972,The Mask You Live In,The Mask You Live In,88.0
319079,Prophet's Prey,Prophet's Prey,88.0
318225,Tig,Tig,95.0
319074,In Football We Trust,In Football We Trust,87.0
319078,Most Likely to Succeed,Most Likely to Succeed,86.0
318044,"What Happened, Miss Simone?","What Happened, Miss Simone?",101.0
312813,6 Desires,6 Desires,85.0
275647,Life May Be,Life May Be,102.0
227800,Here Be Dragons,Here Be Dragons,79.0
194537,A Story of Children and Film,A Story of Children and Film,105.0
116649,What Is This Film Called Love?,What Is This Film Called Love?,77.0
115553,The First Movie,The First Movie,76.0
283235,99 Homes,99 Homes,112.0
125336,The Story of Film: An Odyssey,The Story of Film: An Odyssey,900.0
251321,Aloft,Aloft,112.0
283330,Eden,Eden,131.0
266082,Bande de filles,Girlhood,112.0
308457,Advantageous,Advantageous,92.0
217313,Šķērsiela,Crossroad Street,85.0
308453,The Bronze,The Bronze,108.0
308638,The D Train,The D Train,101.0
250124,The Diary of a Teenage Girl,The Diary of a Teenage Girl,98.0
308639,Dope,Dope,103.0
307946,I Smile Back,I Smile Back,85.0
308369,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,105.0
308024,The Overnight,The Overnight,80.0
308027,"People, Places, Things","People, Places, Things",85.0
294132,Results,Results,105.0
308640,Songs My Brothers Taught Me,Songs My Brothers Taught Me,98.0
308032,The Stanford Prison Experiment,The Stanford Prison Experiment,122.0
308361,"Stockholm, Pennsylvania","Stockholm, Pennsylvania",99.0
306197,Unexpected,Unexpected,90.0
193687,Z for Zachariah,Z for Zachariah,97.0
52286,L'Étudiante,The Student,100.0
56036,Smukke mennesker,Nothing's All Bad,90.0
161491,Nordvest,Northwest,100.0
254721,Kreuzweg,Stations of the Cross,110.0
42316,Les Arbitres,The Referees,77.0
226163,Il mundial dimenticato,Il mundial dimenticato,
223202,L'arbitro,The Referee,96.0
103758,Reality,Reality,110.0
57342,Amnèsia,Amnèsia,114.0
3168,Ballo a tre passi,Three-Step Dance,107.0
128508,Bellas Mariposas,Pretty Butterflies,100.0
252063,Les liaisons dangereuses,Dangerous Liaisons,248.0
188765,My Sweet Pepper Land,My Sweet Pepper Land,100.0
68864,L'agression,L'agression,101.0
190876,Le Démantèlement,The Auction,111.0
309875,Micke & Veronica,Micke & Veronica,99.0
318007,Skumringslandet,The Veil of Twilight,90.0
256108,Zwischen Welten,Inbetween Worlds,98.0
3480,Le vieux fusil,The Old Gun,103.0
5063,La passante du Sans-Souci,The Passerby,110.0
3423,Les Choses de la vie,The Things of Life,89.0
82046,Le Comte de Monte-Cristo,The Count of Monte Cristo,183.0
54880,Le bossu,The Hunchback of Paris,105.0
288708,Im Keller,In the Basement,81.0
223519,Project Wild Thing,Project Wild Thing,80.0
124857,Trojan Eddie,Trojan Eddie,105.0
80346,Nobody Knows Anything!,Nobody Knows Anything!,88.0
44489,Ice Men,Ice Men,108.0
202171,The Invitation,The Invitation,85.0
124524,When the Bough Breaks,When the Bough Breaks,105.0
71134,Innocent Lies,Innocent Lies,88.0
144910,Suppose They Gave a War and Nobody Came?,Suppose They Gave a War and Nobody Came?,113.0
37978,Niagara Motel,Niagara Motel,88.0
66787,Mentor,Mentor,92.0
64123,Neverwhere,Neverwhere,180.0
30492,Animal Room,Animal Room,98.0
63154,Zenith,Zenith,93.0
69335,Estômago,Estômago: A Gastronomic Story,113.0
81694,Suing The Devil,Suing The Devil,104.0
110390,En duva satt på en gren och funderade på tillvaron,A Pigeon Sat on a Branch Reflecting on Existence,100.0
123867,パンダコパンダ 雨ふりサーカスの巻,Panda! Go Panda!: Rainy Day Circus,38.0
26722,Nine Miles Down,Nine Miles Down,86.0
230266,Miss Julie,Miss Julie,120.0
86391,Et si on vivait tous ensemble ?,All Together,96.0
73108,Teen Spirit,Teen Spirit,81.0
315855,The Forbidden Room,The Forbidden Room,128.0
46342,Evilenko,Evilenko,111.0
312526,Alien Outpost,Alien Outpost,93.0
287581,Obce Ciało,Foreign Body,117.0
72784,The Loft,The Loft,108.0
185341,[REC] 4: Apocalipsis,[REC]⁴ Apocalypse,95.0
307663,Vice,Vice,96.0
87339,Jigoku no keibîn,The Guard from the Underground,96.0
29112,The Well,The Well,86.0
40744,Wicked Woman,Wicked Woman,77.0
48156,House of Numbers,House of Numbers,90.0
65257,Longshot,Longshot,93.0
184143,Rio Diablo,Rio Diablo,120.0
74684,"Massaï, les guerriers de la pluie","Massaï, les guerriers de la pluie",94.0
278468,Family Guy Presents: Blue Harvest,Family Guy Presents: Blue Harvest,48.0
248576,Sanatorium,Sanatorium,0.0
62037,High School Hellcats,High School Hellcats,69.0
250761,Last Days in Vietnam,Last Days in Vietnam,98.0
213684,Manakamana,Manakamana,118.0
295069,Saturday Night,Saturday Night,90.0
34630,Hippie Masala - Für immer in Indien,Hippie Masala - Forever in India,93.0
278677,Ziarno prawdy,A Grain of Truth,116.0
299796,Fotograf,The Photographer,110.0
126376,Casa de Lava,Casa de Lava,105.0
88599,Karen llora en un bus,Karen Cries on the Bus,98.0
274990,Sofie,Sofie,152.0
57438,Kristin Lavransdatter,Kristin Lavransdatter,0.0
62352,Enskilda samtal,Private Confessions,0.0
167810,Lost River,Lost River,95.0
125305,Landscape Suicide,Landscape Suicide,91.0
217477,One Way Boogie Woogie,One Way Boogie Woogie,60.0
97046,Deseret,Deseret,82.0
36067,13 Lakes,13 Lakes,135.0
36120,Ruhr,Ruhr,120.0
318053,natural history,natural history,77.0
56405,Vénus noire,Black Venus,159.0
72480,La faute à Voltaire,Poetical Refugee,130.0
312152,Chuck Norris vs Communism,Chuck Norris vs Communism,78.0
287524,Fear Clinic,Fear Clinic,95.0
30131,El siete machos,El siete machos,108.0
94744,Il diavolo a sette facce,The Devil with Seven Faces,90.0
27873,Warlords of the 21st Century,Battletruck,91.0
125063,The Glitterball,The Glitterball,53.0
62432,The Questor Tapes,The Questor Tapes,100.0
86598,The UFO Incident,The UFO Incident,92.0
320316,Italiano medio,Italiano medio,90.0
225184,Il lupo della Sila,Lure of the Sila,75.0
237171,Londra chiama Polo Nord,Londra chiama Polo Nord,
146563,Sotto dieci bandiere,Under Ten Flags,110.0
73984,"Valdez, il mezzosangue",Chino,98.0
51261,National Lampoon's The Legend of Awesomest Maximus,National Lampoon's The Legend of Awesomest Maximus,87.0
93939,The Shuttered Room,The Shuttered Room,99.0
12796,Sebastian,Sebastian,100.0
155459,The Strange Affair,The Strange Affair,106.0
96243,I Start Counting,I Start Counting,105.0
55032,Madame Sin,Madame Sin,86.0
257605,The Trial of Lee Harvey Oswald,The Trial of Lee Harvey Oswald,210.0
266030,Party Girl,Party Girl,95.0
302376,Wir sind jung. Wir sind stark.,We Are Young. We Are Strong.,123.0
255913,Situation Amoureuse: C'est Compliqué,Relationship Status: It's Complicated,100.0
186629,Il Profeta,The Prophet,100.0
316269,Вычислитель,Calculator,120.0
146783,Il bandito,The Bandit,78.0
31293,L'amore in città,Love in the City,105.0
276518,La spiaggia,The Beach,107.0
199198,Guendalina,Guendalina,103.0
82858,I dolci inganni,Sweet Deceptions,95.0
83782,Lettere di una novizia,Letters of a Novice,82.0
73697,Venga a prendere il caffè da noi,Come Have Coffee with Us,98.0
91901,Les Sœurs Brontë,The Bronte Sisters,120.0
76821,Hôtel des Amériques,Hotel America,95.0
47718,J'embrasse pas,I Don't Kiss,115.0
82817,Impardonnables,Unforgivable,111.0
270899,L'homme qu'on aimait trop,In the Name of My Daughter,122.0
63432,I fantastici 3 Supermen,The Three Fantastic Supermen,94.0
83122,Se incontri Sartana prega per la tua morte,If You Meet Sartana Pray for Your Death,95.0
92316,Yeti - Il gigante del 20° secolo,Yeti: The Giant of the 20th Century,118.0
169800,The Retrieval,The Retrieval,91.0
46439,Daughters of Satan,Daughters of Satan,90.0
54325,Back Soon,Back Soon,83.0
75224,Tintin et moi,Tintin and I,75.0
251994,Reach Me,Reach Me,95.0
56482,Paz!,Paz!,0.0
89720,Kiss of the Tarantula,Kiss of the Tarantula,85.0
17895,南極物語,Antarctica,143.0
275468,"Back to the Garden, Flower Power Comes Full Circle","Back to the Garden, Flower Power Comes Full Circle",0.0
110123,Incredible Rocky Mountain Race,Incredible Rocky Mountain Race,100.0
119193,Ce que le jour doit à la nuit,What the Day Owes the Night,182.0
16925,Scourge,Scourge,92.0
93103,The Last Gladiators,The Last Gladiators,94.0
54928,Project Viper,Project Viper,85.0
24051,Hardwired,Hardwired,94.0
250624,Jay Mohr: Funny for a Girl,Jay Mohr: Funny for a Girl,58.0
282042,Kullaketrajad,The Gold Spinners,74.0
105891,Kawa,Kawa,76.0
183910,Adjust Your Tracking: The Untold Story of the VHS Collector,Adjust Your Tracking: The Untold Story of the VHS Collector,84.0
24707,Addicted to Plastic,Addicted to Plastic,85.0
289278,Min så kallade pappa,My So-Called Father,123.0
126757,100 Bloody Acres,100 Bloody Acres,91.0
127668,Jariskatsis mama,The Father of a Soldier,83.0
110555,Quchis dgeebi,Street Days,89.0
142798,"Голубые горы, или Неправдоподобная история","Blue Mountains, or Unbelievable Story",97.0
83429,Vechera na Khutore bliz Dikanki,Evenings on a Farm near Dikanka,69.0
134733,Myortvyy Sezon,The Dead Season,138.0
142808,Даурия,Dauria,172.0
65102,Летучая мышь,The Bat,141.0
191096,Zelyonyy Furgon,The Green Van,135.0
56511,Fantômas: Juve contre Fantômas,Fantômas: Juve Against Fantômas,59.0
56516,Fantômas: Le mort qui tue,Fantômas: The Dead Man Who Killed,90.0
56512,Fantômas: Fantômas contre Fantômas,Fantômas: Fantômas Against Fantômas,59.0
56515,Fantômas: Le faux magistrat,Fantômas: The False Magistrate,70.0
107876,Private Worlds,Private Worlds,84.0
186585,Last of the Wild Horses,Last of the Wild Horses,84.0
192544,Naked Gun,Naked Gun,69.0
43094,"Go, Johnny, Go!","Go, Johnny, Go!",75.0
25164,Screwballs,Screwballs,80.0
44191,Loose Screws,Loose Screws,92.0
93116,Valet Girls,Valet Girls,82.0
104413,Screwball Hotel,Screwball Hotel,101.0
112525,Spellcaster,Spellcaster,83.0
85841,The Glory Brigade,The Glory Brigade,82.0
107625,The Proud Ones,The Proud Ones,94.0
143747,Mille dollari sul nero,"$1,000 on the Black",104.0
64650,"Sono Sartana, il vostro becchino",Sartana the Gravedigger,102.0
115353,Quel maledetto giorno d'inverno... Django e Sartana all'ultimo sangue,One Damned Day at Dawn... Django Meets Sartana!,97.0
83140,C'è Sartana... vendi la pistola e comprati la bara,"I Am Sartana, Trade Your Guns for a Coffin",93.0
83136,"Buon funerale, amigos!... paga Sartana","Have a Good Funeral, My Friend... Sartana Will Pay",91.0
146079,Arrivano Django e Sartana... è la fine,Django and Sartana Are Coming... It's the End,90.0
83124,Una nuvola di polvere... un grido di morte... arriva Sartana,Light the Fuse... Sartana Is Coming,99.0
102959,Trinità e Sartana figli di…,Trinity and Sartana Are Coming,103.0
27866,Kevin Hart: I'm a Grown Little Man,Kevin Hart: I'm a Grown Little Man,72.0
17485,Craig Ferguson: A Wee Bit o' Revolution,Craig Ferguson: A Wee Bit o' Revolution,80.0
47911,"Bo Burnham: Words, Words, Words","Bo Burnham: Words, Words, Words",63.0
67952,Kathleen Madigan: Gone Madigan,Kathleen Madigan: Gone Madigan,64.0
216553,Jim Norton: American Degenerate,Jim Norton: American Degenerate,61.0
289333,Jim Jefferies: BARE,Jim Jefferies: BARE,76.0
63026,L'assassino è costretto ad uccidere ancora,The Killer Must Kill Again,86.0
32322,"Dr. Black, Mr. Hyde","Dr. Black, Mr. Hyde",85.0
5519,"Se t'incontro, t'ammazzo",Finders Killers,92.0
64725,L'etrusco uccide ancora,The Dead Are Alive,105.0
150704,I quattro pistoleri di Santa Trinitá,Four Gunmen of the Holy Trinity,107.0
72508,The New Kids,The New Kids,86.0
55328,When Good Ghouls Go Bad,When Good Ghouls Go Bad,93.0
256347,Not Safe for Work,Not Safe for Work,74.0
43645,Il piccolo diavolo,The Little Devil,99.0
235093,Killing Kennedy,Killing Kennedy,87.0
212836,Gente en sitios,People in Places,83.0
166089,Alacrán enamorado,Scorpion in Love,100.0
29275,Anita,Anita,104.0
13351,Scooby-Doo in Arabian Nights,Scooby-Doo in Arabian Nights,69.0
15926,Beer for My Horses,Beer for My Horses,86.0
24476,Beethoven's 3rd,Beethoven's 3rd,99.0
24477,Beethoven's 5th,Beethoven's 5th,91.0
13955,Beethoven's Big Break,Beethoven's Big Break,101.0
295887,Beethoven's Treasure Tail,Beethoven's Treasure Tail,98.0
78080,Beethoven's Christmas Adventure,Beethoven's Christmas Adventure,90.0
33924,City That Never Sleeps,City That Never Sleeps,90.0
187462,Robosapien: Rebooted,Cody the Robosapien,86.0
139459,Contest,Contest,88.0
47208,Freedom Song,Freedom Song,112.0
86637,Un tipo con una faccia strana ti cerca per ucciderti,Ricco,83.0
128073,Greetings from Tim Buckley,Greetings from Tim Buckley,99.0
252735,Griffin and Phoenix,Griffin and Phoenix,97.0
89292,Hard Promises,Hard Promises,95.0
91767,Harry & Son,Harry & Son,120.0
22211,Hercules,Hercules,240.0
258550,"Lightning, the White Stallion","Lightning, the White Stallion",95.0
136074,Little Monsters,Little Monsters,107.0
82937,Madison Avenue,Madison Avenue,90.0
97618,One Man's Justice,One Man's Justice,100.0
32033,Pulse,Pulse,95.0
33541,Ride 'Em Cowboy,Ride 'Em Cowboy,82.0
37813,Shadow,Shadow,77.0
199219,Cien,Shadow,98.0
65131,Ten',Shadow,87.0
83132,St. Louis Blues,St. Louis Blues,105.0
43513,Stormy Weather,Stormy Weather,78.0
102533,Stormy Weather,Stormy Weather,91.0
30577,Le avventure dell'incredibile Ercole,The Adventures of Hercules,88.0
110227,The Borrowers,The Borrowers,81.0
173962,Братья Карамазовы,Brothers Karamazov,232.0
81887,Murder by Phone,Murder by Phone,90.0
43800,The Corsican Brothers,The Corsican Brothers,111.0
50953,The Great Scout & Cathouse Thursday,The Great Scout & Cathouse Thursday,102.0
23614,The Heavenly Kid,The Heavenly Kid,90.0
15420,The Plague,The Plague,88.0
36907,La Peste,The Plague,115.0
169343,La plaga,The Plague,85.0
201765,Tres bodas de más,Three Many Weddings,94.0
239650,A Madea Christmas,A Madea Christmas,152.0
51245,形影不离,Inseparable,97.0
64423,Fric-Frac,Fric-Frac,105.0
43486,Sylvie et le fantôme,Sylvia and the Ghost,90.0
140383,Occupe-toi d'Amélie !,Keep an Eye on Amelia,92.0
28190,L'Auberge rouge,The Red Inn,98.0
98969,Le rouge et le noir,Le rouge et le noir,113.0
66966,En cas de malheur,Love Is My Profession,105.0
103613,Le plus vieux métier du monde,The Oldest Profession,119.0
13770,Backroads,Backroads,60.0
68198,The Long and the Short and the Tall,The Long and the Short and the Tall,110.0
110553,Austin High,Austin High,100.0
128062,Todos mienten,They All Lie,75.0
256779,Silmäterä,The Princess of Egypt,90.0
134463,"L'Arbre, le maire et la médiathèque","The Tree, the Mayor and the Mediatheque",105.0
158933,Charlie Victor Romeo,Charlie Victor Romeo,80.0
138394,Monty Python - Almost the Truth (The Lawyer's Cut),Monty Python - Almost the Truth (The Lawyer's Cut),464.0
261814,Super Duper Alice Cooper,Super Duper Alice Cooper,86.0
82649,Lunopolis,Lunopolis,98.0
238792,The Mayor of Casterbridge,The Mayor of Casterbridge,196.0
270045,Beck 04 - Öga för öga,Beck 04 - Öga för öga,90.0
36769,Uuno Epsanjassa,Uuno Epsanjassa,105.0
273248,The Hateful Eight,The Hateful Eight,167.0
63775,Burn Paris Burn,Burn Paris Burn,
251016,Patton Oswalt: Tragedy Plus Comedy Equals Time,Patton Oswalt: Tragedy Plus Comedy Equals Time,59.0
133459,Sune i Grekland: All Inclusive,The Anderssons in Greece: All Inclusive,95.0
226673,Pororo: The Racing Adventure,Pororo: The Racing Adventure,77.0
90100,Squadra volante,Emergency Squad,95.0
106622,Mark il poliziotto,"Blood, Sweat and Fear",90.0
106623,Mark il poliziotto spara per primo,Mark Shoots First,95.0
196847,La Legge Violenta Della Squadra Anticrimine,La Legge Violenta Della Squadra Anticrimine,0.0
90802,Il conto è chiuso,The Last Round,0.0
69569,Mark colpisce ancora,Mark Strikes Again,0.0
52912,La Banda Del Trucido,Destruction Force,84.0
